Band1,Band2,Band3,Band4,Band5,Band6,Band7,Band9,Band10,Band11,sunelevation,ReflectanceBand1,ReflectanceBand2,ReflectanceBand3,ReflectanceBand4,ReflectanceBand5,ReflectanceBand6,ReflectanceBand7,ReflectanceBand9,ReflectanceBand10,ReflectanceBand11,CorrectiveBand1,CorrectiveBand2,CorrectiveBand3,CorrectiveBand4,CorrectiveBand5,CorrectiveBand6,CorrectiveBand7,CorrectiveBand9,CorrectiveBand10,CorrectiveBand11,NDVI,SAVI,EVI,Soiltype
11055,10497,10017,10445,12041,11531,10246,5064,0,0,36.60746533,0.1211,0.10994,0.14082,0.14082,0.13062,0.10492,0.00128,-0.1,-0.1,-0.1,-0.136468049,-0.123891803,-0.158690592,-0.158690592,-0.147196173,-0.118234746,-0.001442437,0.112690379,0.112690379,0.112690379,-0.021635839,-0.032453759,-8.75E-10,Sand
11452,11180,11174,11580,14073,14172,13098,5063,31158,28025,42.51401151,0.12904,0.1236,0.18146,0.18146,0.18344,0.16196,0.00126,0.52316,0.4605,0.52316,-0.129720986,-0.124252277,-0.182417623,-0.182417623,-0.184408072,-0.162814716,-0.001266649,-0.525920885,-0.462930208,-0.525920885,0.003505045,0.005257568,1.11E-10,Loamy Sand
9789,9145,9004,9069,13039,13155,11145,5016,27752,25610,40.6758038,0.09578,0.0829,0.16078,0.16078,0.1631,0.1229,0.00032,0.45504,0.4122,0.45504,0.583475157,0.505012429,0.979443889,0.979443889,0.993576927,0.748685496,0.001949385,2.7720248,2.511050946,2.7720248,0.004428495,0.006642743,1.85E-10,Loam
10440,9887,9267,9202,10390,10495,9528,5023,0,0,31.34267194,0.1088,0.09774,0.1078,0.1078,0.1099,0.09056,0.00046,-0.1,-0.1,-0.1,-1.486560227,-1.335444821,-1.472896989,-1.472896989,-1.501589788,-1.237342777,-0.006285089,1.366323738,1.366323738,1.366323738,0.005027532,0.007541298,2.43E-10,Loamy Sand
10526,10003,9730,10075,12883,12767,11348,5048,26725,23996,41.33388055,0.11052,0.10006,0.15766,0.15766,0.15534,0.12696,0.00096,0.4345,0.37992,0.4345,-0.233447331,-0.211353057,-0.333019419,-0.333019419,-0.328118968,-0.268172938,-0.002027773,-0.917778367,-0.802491041,-0.917778367,-0.004522417,-0.006783626,-1.76E-10,Sandy Loam
10278,9540,8871,8326,14688,10684,8214,5039,27774,25693,43.11739464,0.10556,0.0908,0.19376,0.19376,0.11368,0.06428,0.00078,0.45548,0.41386,0.45548,-0.138706384,-0.119311668,-0.254601638,-0.254601638,-0.149376106,-0.084464251,-0.001024924,-0.598503066,-0.543814172,-0.598503066,-0.157811761,-0.236717641,-6.68E-09,Silty Clay
12653,12053,11331,11179,14173,10245,9405,6396,15801,15338,36.29734783,0.15306,0.14106,0.18346,0.18346,0.1049,0.0881,0.02792,0.21602,0.20676,0.21602,-0.155272947,-0.14309945,-0.186112471,-0.186112471,-0.106416648,-0.089373753,-0.028323668,-0.219143225,-0.209749343,-0.219143225,-0.160864936,-0.241297404,-5.61E-09,Sandy Loam
10479,9946,9901,10441,13593,13818,12589,5048,29859,27018,44.08420483,0.10958,0.09892,0.17186,0.17186,0.17636,0.15178,0.00096,0.49718,0.44036,0.49718,1.0771504,0.972364643,1.689350864,1.689350864,1.733585002,1.491968312,0.009436616,4.887184119,4.328654408,4.887184119,0.008208383,0.012312575,3.01E-10,Clay Loam
10037,9231,8831,8075,15789,10854,8333,5035,29338,26884,45.90434748,0.10074,0.08462,0.21578,0.21578,0.11708,0.06666,0.0007,0.48676,0.43768,0.48676,0.107290975,0.090122715,0.229811857,0.229811857,0.124693541,0.070994802,0.00074552,0.518413289,0.466141689,0.518413289,-0.185226889,-0.277840333,-7.80E-09,Silty Clay
10604,9987,9300,8867,12354,9664,7874,5038,24824,22819,33.83660142,0.11208,0.09974,0.14708,0.14708,0.09328,0.05748,0.00076,0.39648,0.35638,0.39648,0.169799046,0.151104183,0.222823374,0.222823374,0.141317408,0.087081096,0.001151385,0.600659582,0.539908852,0.600659582,-0.122172768,-0.183259152,-5.64E-09,Silt Loam
10745,10144,9496,9598,13005,13172,10800,5037,25289,23434,36.8558695,0.1149,0.10288,0.1601,0.1601,0.16344,0.116,0.00074,0.40578,0.36868,0.40578,-0.153855765,-0.137760497,-0.2143804,-0.2143804,-0.218852796,-0.15532871,-0.00099089,-0.543355895,-0.493677488,-0.543355895,0.006379646,0.009569469,2.40E-10,Silty Clay Loam
12258,11773,11096,11013,13863,10597,9543,6564,15573,15480,36.29734783,0.14516,0.13546,0.17726,0.17726,0.11194,0.09086,0.03128,0.21146,0.2096,0.21146,-0.147258728,-0.137418485,-0.179822831,-0.179822831,-0.113558432,-0.092173657,-0.031732247,-0.214517296,-0.212630404,-0.214517296,-0.133524121,-0.200286182,-4.72E-09,Sandy Loam
9946,9287,8561,8063,11598,9335,7756,5046,24436,22693,37.28082471,0.09892,0.08574,0.13196,0.13196,0.0867,0.05512,0.00092,0.38872,0.35386,0.38872,-0.243527842,-0.21108044,-0.324867913,-0.324867913,-0.213443832,-0.135698086,-0.002264917,-0.956976775,-0.871156106,-0.956976775,-0.108106817,-0.162160225,-5.63E-09,Loam
12553,12113,11332,11329,13679,10846,9959,6652,15925,14781,36.29734783,0.15106,0.14226,0.17358,0.17358,0.11692,0.09918,0.03304,0.2185,0.19562,0.2185,-0.153244031,-0.1443168,-0.176089626,-0.176089626,-0.118610433,-0.100613948,-0.033517693,-0.221659081,-0.198448281,-0.221659081,-0.115514781,-0.173272171,-3.94E-09,Sandy Loam
10687,10080,9559,9800,12460,13043,11620,5042,28801,25707,30.50603499,0.11374,0.1016,0.1492,0.1492,0.16086,0.1324,0.00084,0.47602,0.41414,0.47602,-0.14407733,-0.128699286,-0.188995408,-0.188995408,-0.203765424,-0.167714423,-0.001064049,-0.602986554,-0.524601596,-0.602986554,0.022860056,0.034290084,8.90E-10,Sand
10680,10108,9516,9748,11103,12714,12119,5046,28723,25551,30.50603499,0.1136,0.10216,0.12206,0.12206,0.15428,0.14238,0.00092,0.47446,0.41102,0.47446,-0.143899989,-0.129408652,-0.154616484,-0.154616484,-0.195430372,-0.180356341,-0.001165387,-0.601010463,-0.520649413,-0.601010463,0.067640761,0.101461141,2.82E-09,Sand
9623,8950,8243,7987,9316,8474,7315,5017,22852,21082,30.50603499,0.09246,0.079,0.08632,0.08632,0.06948,0.0463,0.00034,0.35704,0.32164,0.35704,-0.117121417,-0.100071295,-0.109343724,-0.109343724,-0.08801207,-0.058649379,-0.000430687,-0.452271584,-0.40742951,-0.452271584,-0.047329961,-0.070994941,-2.98E-09,Sandy Clay Loam
16238,15857,15042,15186,16913,10151,10158,7581,11652,11817,36.29734783,0.22476,0.21714,0.23826,0.23826,0.10302,0.10316,0.05162,0.13304,0.13634,0.13304,-0.228009588,-0.220279418,-0.241704771,-0.241704771,-0.104509467,-0.104651491,-0.052366324,-0.134963497,-0.138311208,-0.134963497,-0.249852202,-0.374778303,-6.21E-09,Silt Loam
9877,9088,8736,8000,16072,10448,7989,5062,29870,27164,45.90434748,0.09754,0.08176,0.22144,0.22144,0.10896,0.05978,0.00124,0.4974,0.44328,0.4974,0.103882883,0.087076733,0.235839919,0.235839919,0.116045509,0.063667406,0.001320635,0.529745193,0.472105849,0.529745193,-0.212066365,-0.318099548,-9.21E-09,Silty Clay
11389,11075,11272,11948,14536,15054,13822,5081,31425,28411,42.51401151,0.12778,0.1215,0.19072,0.19072,0.20108,0.17644,0.00162,0.5285,0.46822,0.5285,-0.128454337,-0.122141195,-0.191726491,-0.191726491,-0.202141164,-0.177371131,-0.001628549,-0.531289066,-0.470690949,-0.531289066,0.017505914,0.026258871,5.34E-10,Loamy Sand
10881,10338,9958,10203,13782,13812,12064,5041,27326,24542,41.33388055,0.11762,0.10676,0.17564,0.17564,0.17624,0.14128,0.00082,0.44652,0.39084,0.44652,-0.248444399,-0.225505221,-0.370997911,-0.370997911,-0.372265269,-0.298420547,-0.001732056,-0.943167771,-0.825556955,-0.943167771,0.001087193,0.001630789,3.81E-11,Sandy Loam
10655,10097,9576,9634,11033,11221,10230,5032,28269,26059,43.11739464,0.1131,0.10194,0.12066,0.12066,0.12442,0.1046,0.00064,0.46538,0.42118,0.46538,-0.148613983,-0.133949685,-0.158547862,-0.158547862,-0.163488521,-0.137444939,-0.000840963,-0.611511717,-0.55343269,-0.611511717,0.008447919,0.012671879,3.76E-10,Silty Clay
10775,10270,10066,10102,14154,13252,11479,5046,29447,26734,42.51401151,0.1155,0.1054,0.18308,0.18308,0.16504,0.12958,0.00092,0.48894,0.43468,0.48894,-0.116109531,-0.10595623,-0.184046173,-0.184046173,-0.16591097,-0.130263836,-0.000924855,-0.491520295,-0.436973948,-0.491520295,-0.032912501,-0.049368751,-1.17E-09,Sandy Loam
11336,11007,10996,11409,14234,14211,13082,5063,31158,28144,42.51401151,0.12672,0.12014,0.18468,0.18468,0.18422,0.16164,0.00126,0.52316,0.46288,0.52316,-0.127388743,-0.120774018,-0.185654616,-0.185654616,-0.185192189,-0.162493027,-0.001266649,-0.525920885,-0.465322768,-0.525920885,-0.000808578,-0.001212867,-2.58E-11,Loamy Sand
10679,9967,9475,9178,14762,11887,10047,5049,25559,23096,41.33388055,0.11358,0.09934,0.19524,0.19524,0.13774,0.10094,0.00098,0.41118,0.36192,0.41118,-0.239910856,-0.209832228,-0.41239827,-0.41239827,-0.290943135,-0.213211849,-0.002070018,-0.868520389,-0.764470303,-0.868520389,-0.107883973,-0.16182596,-4.11E-09,Loam
10121,9506,9019,8235,16819,10588,7885,5033,27450,24536,41.33388055,0.10242,0.09012,0.23638,0.23638,0.11176,0.0577,0.00066,0.449,0.39072,0.449,-0.216337999,-0.190357161,-0.499296779,-0.499296779,-0.236066537,-0.121877588,-0.001394094,-0.948406184,-0.825303484,-0.948406184,-0.227350677,-0.341026015,-9.20E-09,Silt Loam
9926,9213,8715,7998,14579,10232,7728,5052,28138,26022,44.71666948,0.09852,0.08426,0.19158,0.19158,0.10464,0.05456,0.00104,0.46276,0.42044,0.46276,0.147018138,0.125738411,0.285888498,0.285888498,0.156150811,0.081418084,0.001551958,0.690561443,0.627408707,0.690561443,-0.175204546,-0.26280682,-7.91E-09,Silty Clay
20034,21086,19969,20611,22037,19382,17150,5078,19469,18516,31.11537067,0.30068,0.32172,0.34074,0.34074,0.28764,0.243,0.00156,0.28938,0.27032,0.28938,-1.015635134,-1.086703922,-1.150949566,-1.150949566,-0.971588698,-0.820803969,-0.005269359,-0.97746606,-0.913085304,-0.97746606,-0.064101016,-0.096151525,-7.37E-10,Sandy Clay Loam
11033,10501,9951,10264,12190,11409,10101,5053,0,0,36.60746533,0.12066,0.11002,0.1438,0.1438,0.12818,0.10202,0.00106,-0.1,-0.1,-0.1,-0.135972211,-0.123981955,-0.162048765,-0.162048765,-0.144446528,-0.114966725,-0.001194518,0.112690379,0.112690379,0.112690379,-0.033094623,-0.049641934,-1.34E-09,Sand
10465,9802,9253,8809,14206,11190,9120,5027,28090,25830,43.11739464,0.1093,0.09604,0.18412,0.18412,0.1238,0.0824,0.00054,0.4618,0.4166,0.4618,-0.143620763,-0.126197055,-0.241934628,-0.241934628,-0.162673838,-0.108274024,-0.000709563,-0.606807579,-0.547414546,-0.606807579,-0.11875886,-0.178138289,-4.84E-09,Silty Clay
10263,9524,8820,8140,15165,9666,7488,5032,26096,23349,41.33388055,0.10526,0.09048,0.2033,0.2033,0.09332,0.04976,0.00064,0.42192,0.36698,0.42192,-0.222336826,-0.191117576,-0.429423112,-0.429423112,-0.197116403,-0.105106218,-0.001351848,-0.891206096,-0.775158355,-0.891206096,-0.22145705,-0.332185574,-9.84E-09,Clay Loam
11572,11305,11324,11881,13972,14058,13526,5044,28882,26633,44.71666948,0.13144,0.1261,0.17944,0.17944,0.18116,0.17052,0.00088,0.47764,0.43266,0.47764,0.196143565,0.188174859,0.267772377,0.267772377,0.270339076,0.254461356,0.001313195,0.712766375,0.645644209,0.712766375,0.003068141,0.004602212,9.68E-11,Silty Clay
10680,10337,10177,10836,15524,14881,11445,5033,28449,26242,43.11739464,0.1136,0.10674,0.21048,0.21048,0.19762,0.1289,0.00066,0.46898,0.42484,0.46898,-0.149270985,-0.14025691,-0.276571804,-0.276571804,-0.259673698,-0.169375264,-0.000867243,-0.616242136,-0.558241948,-0.616242136,-0.021147838,-0.031721756,-6.73E-10,Silty Clay
10885,10308,9663,9638,11641,10907,9823,5034,25394,23459,36.8558695,0.1177,0.10616,0.13282,0.13282,0.11814,0.09646,0.00068,0.40788,0.36918,0.40788,-0.157605079,-0.14215255,-0.177851373,-0.177851373,-0.158194257,-0.129163856,-0.000910548,-0.54616788,-0.494347009,-0.54616788,-0.032552776,-0.048829164,-1.40E-09,Silt Loam
23387,17002,15720,16439,24457,15187,13491,5086,19588,18552,31.11537067,0.36774,0.24004,0.38914,0.38914,0.20374,0.16982,0.00172,0.29176,0.27104,0.29176,-1.242150007,-0.810805699,-1.314434801,-1.314434801,-0.688191772,-0.573616996,-0.005809806,-0.98550521,-0.915517316,-0.98550521,-0.233831097,-0.350746645,-3.67E-09,Sandy Clay Loam
10707,10099,9598,9871,12198,13151,11837,5053,28878,25730,30.50603499,0.11414,0.10198,0.14396,0.14396,0.16302,0.13674,0.00106,0.47756,0.4146,0.47756,-0.14458402,-0.129180641,-0.182357767,-0.182357767,-0.206501551,-0.173212011,-0.001342729,-0.604937311,-0.525184289,-0.604937311,0.037595171,0.056392757,1.47E-09,Sand
10827,10067,9281,8918,10700,9294,8167,5036,25235,23158,36.8558695,0.11654,0.10134,0.114,0.114,0.08588,0.06334,0.00072,0.4047,0.36316,0.4047,-0.156051792,-0.135698374,-0.152650628,-0.152650628,-0.114996807,-0.084814832,-0.000964109,-0.541909731,-0.486285984,-0.541909731,-0.070321096,-0.105481644,-3.51E-09,Silt Loam
11697,11396,11119,11448,12958,14148,13280,5050,0,0,36.60746533,0.13394,0.12792,0.15916,0.15916,0.18296,0.1656,0.001,-0.1,-0.1,-0.1,-0.150937494,-0.144153533,-0.179358007,-0.179358007,-0.206178318,-0.186615268,-0.001126904,0.112690379,0.112690379,0.112690379,0.043901719,0.065852579,1.42E-09,Sandy Clay Loam
10945,10466,10056,10384,13062,14796,12863,5042,28181,25105,30.50603499,0.1189,0.10932,0.16124,0.16124,0.19592,0.15726,0.00084,0.46362,0.4021,0.46362,-0.150613632,-0.138478404,-0.20424678,-0.20424678,-0.248176811,-0.199205213,-0.001064049,-0.587279161,-0.509350224,-0.587279161,0.062244239,0.093366358,2.14E-09,Sand
10529,10065,9559,9713,10916,11394,10521,5024,0,0,31.34267194,0.11058,0.1013,0.11832,0.11832,0.12788,0.11042,0.00048,-0.1,-0.1,-0.1,-1.510880789,-1.384085947,-1.616634247,-1.616634247,-1.747254796,-1.508694671,-0.006558354,1.366323738,1.366323738,1.366323738,0.02142537,0.032138055,9.55E-10,Loamy Sand
10618,9994,9178,8714,10636,8437,6912,5051,24564,22682,31.11537067,0.11236,0.09988,0.11272,0.11272,0.06874,0.03824,0.00102,0.39128,0.35364,0.39128,-0.379528946,-0.337374076,-0.380744952,-0.380744952,-0.232189567,-0.129166847,-0.00344535,-1.32166328,-1.19452311,-1.32166328,-0.115293871,-0.172940806,-6.13E-09,Clay Loam
11446,10991,10389,10240,13299,11338,9135,5049,0,0,36.60746533,0.12892,0.11982,0.16598,0.16598,0.12676,0.0827,0.00098,-0.1,-0.1,-0.1,-0.145280437,-0.135025612,-0.187043491,-0.187043491,-0.142846325,-0.093194943,-0.001104366,0.112690379,0.112690379,0.112690379,-0.07959573,-0.119393595,-2.96E-09,Sandy Clay Loam
11053,10512,9747,9578,10577,8199,7901,6318,15308,15336,36.29734783,0.12106,0.11024,0.11154,0.11154,0.06398,0.05802,0.02636,0.20616,0.20672,0.20616,-0.12281029,-0.111833854,-0.113152649,-0.113152649,-0.064905025,-0.058858855,-0.026741114,-0.209140668,-0.209708765,-0.209140668,-0.126651044,-0.189976566,-6.52E-09,Silty Clay Loam
9596,9032,8447,8462,9790,9891,8892,5034,23949,22012,31.34267194,0.09192,0.08064,0.0958,0.0958,0.09782,0.07784,0.00068,0.37898,0.34024,0.37898,-1.25592478,-1.101803462,-1.308938141,-1.308938141,-1.33653788,-1.063546398,-0.009291001,-5.178093702,-4.648779886,-5.178093702,0.005131853,0.00769778,2.89E-10,Sandy Loam
11209,10795,10228,10686,12851,14567,12297,5038,0,0,30.50603499,0.12418,0.1159,0.15702,0.15702,0.19134,0.14594,0.00076,-0.1,-0.1,-0.1,-0.157301942,-0.146813457,-0.198901199,-0.198901199,-0.24237521,-0.184865883,-0.000962711,0.126672525,0.126672525,0.126672525,0.062586622,0.093879933,2.12E-09,Sandy Clay Loam
10522,9828,9171,8611,14629,10333,8234,5044,27047,24281,41.33388055,0.11044,0.09656,0.19258,0.19258,0.10666,0.06468,0.00088,0.44094,0.38562,0.44094,-0.23327835,-0.203960136,-0.40677965,-0.40677965,-0.225293995,-0.136621185,-0.001858792,-0.931381342,-0.814530941,-0.931381342,-0.172101594,-0.258152392,-7.23E-09,Sandy Loam
10895,10295,9828,9956,13516,12989,10689,5030,0,0,30.50603499,0.1179,0.1059,0.17032,0.17032,0.15978,0.11378,0.0006,-0.1,-0.1,-0.1,-0.149346907,-0.134146204,-0.215748645,-0.215748645,-0.202397361,-0.144127999,-0.000760035,0.126672525,0.126672525,0.126672525,-0.019883041,-0.029824561,-7.29E-10,Sandy Clay Loam
10698,10112,9621,9698,12636,12390,10993,5040,28306,25262,30.50603499,0.11396,0.10224,0.15272,0.15272,0.1478,0.11986,0.0008,0.46612,0.40524,0.46612,-0.14435601,-0.12950999,-0.19345428,-0.19345428,-0.187221992,-0.151829689,-0.00101338,-0.590445974,-0.513327741,-0.590445974,-0.009829777,-0.014744666,-3.88E-10,Sand
10745,10309,10244,10949,14100,13685,12466,5050,30509,27834,45.90434748,0.1149,0.10618,0.182,0.182,0.1737,0.14932,0.001,0.51018,0.45668,0.51018,0.122371779,0.11308473,0.193835193,0.193835193,0.184995456,0.159030061,0.001065029,0.543356258,0.486377231,0.543356258,-0.014936117,-0.022404175,-5.22E-10,Silty Clay
10615,9951,9460,9193,13756,11583,9436,5035,28023,25864,43.11739464,0.1123,0.09902,0.17512,0.17512,0.13166,0.08872,0.0007,0.46046,0.41728,0.46046,-0.147562778,-0.13011279,-0.230108582,-0.230108582,-0.173001918,-0.116578537,-0.000919804,-0.605046812,-0.548308069,-0.605046812,-0.085757133,-0.1286357,-3.43E-09,Silty Clay Loam
10370,9792,9130,9018,10583,10540,9057,5022,0,0,31.34267194,0.1074,0.09584,0.11166,0.11166,0.1108,0.08114,0.00044,-0.1,-0.1,-0.1,-1.467431695,-1.30948467,-1.525637086,-1.525637086,-1.513886702,-1.108635081,-0.006011824,1.366323738,1.366323738,1.366323738,-0.002035696,-0.003053544,-9.84E-11,Loamy Sand
10493,9998,9890,10105,15900,13619,10391,5051,28062,25941,43.11739464,0.10986,0.09996,0.218,0.218,0.17238,0.10782,0.00102,0.46124,0.41882,0.46124,-0.144356606,-0.131347955,-0.286453123,-0.286453123,-0.226508208,-0.141676035,-0.001340285,-0.606071736,-0.550331637,-0.606071736,-0.077272265,-0.115908398,-2.63E-09,Silty Clay
10727,10089,9345,8953,10807,8742,7520,5027,24970,22936,32.59260874,0.11454,0.10178,0.11614,0.11614,0.07484,0.0504,0.00054,0.3994,0.35872,0.3994,0.124050036,0.110230598,0.125782881,0.125782881,0.081053821,0.054584615,0.000584835,0.432561415,0.388503832,0.432561415,-0.105632002,-0.158448002,-5.42E-09,Silty Clay
10923,10527,10657,11296,15681,15880,14708,5048,29997,27401,44.71666948,0.11846,0.11054,0.21362,0.21362,0.2176,0.19416,0.00096,0.49994,0.44802,0.49994,0.17677394,0.164955186,0.318778061,0.318778061,0.324717283,0.289738547,0.001432576,0.746043927,0.668565429,0.746043927,0.00630525,0.009457875,1.90E-10,Sandy Clay Loam
10248,9624,9057,8978,11872,11416,9567,5033,26130,23629,41.33388055,0.10496,0.09248,0.13744,0.13744,0.12832,0.09134,0.00066,0.4226,0.37258,0.4226,-0.221703147,-0.195342102,-0.290309456,-0.290309456,-0.271045616,-0.192934122,-0.001394094,-0.892642435,-0.786987029,-0.892642435,-0.0195809,-0.02937135,-8.74E-10,Silt Loam
9908,9065,8593,7804,16106,10531,7966,5054,29492,27002,45.90434748,0.09816,0.0813,0.22212,0.22212,0.11062,0.05932,0.00108,0.48984,0.44004,0.48984,0.104543201,0.08658682,0.236564138,0.236564138,0.117813456,0.063177493,0.001150231,0.521693577,0.468655156,0.521693577,-0.209295341,-0.313943012,-9.06E-09,Silty Clay
11092,10629,10202,10649,14113,13743,11597,5070,0,0,36.60746533,0.12184,0.11258,0.18226,0.18226,0.17486,0.13194,0.0014,-0.1,-0.1,-0.1,-0.137301958,-0.126866829,-0.205389485,-0.205389485,-0.197050397,-0.148683686,-0.001577665,0.112690379,0.112690379,0.112690379,-0.013282596,-0.019923894,-4.49E-10,Sand
10350,9773,9037,8880,10174,9727,8309,5041,0,0,31.34267194,0.107,0.09546,0.10348,0.10348,0.09454,0.06618,0.00082,-0.1,-0.1,-0.1,-1.4619664,-1.30429264,-1.413871804,-1.413871804,-1.291722462,-0.90423305,-0.011203855,1.366323738,1.366323738,1.366323738,-0.022461183,-0.033691774,-1.16E-09,Loamy Sand
10369,9705,9160,8981,12411,10426,9009,5044,28199,25889,43.11739464,0.10738,0.0941,0.14822,0.14822,0.10852,0.08018,0.00088,0.46398,0.41778,0.46398,-0.141097873,-0.123647885,-0.194761843,-0.194761843,-0.142595839,-0.105356933,-0.001156325,-0.60967211,-0.548965072,-0.60967211,-0.086920349,-0.130380523,-3.95E-09,Silty Clay Loam
10810,10766,9396,9204,11416,10724,9144,5038,0,0,30.50603499,0.1162,0.11532,0.12832,0.12832,0.11448,0.08288,0.00076,-0.1,-0.1,-0.1,-0.147193474,-0.146078756,-0.162546184,-0.162546184,-0.145014707,-0.104986189,-0.000962711,0.126672525,0.126672525,0.126672525,-0.031255646,-0.046883469,-1.31E-09,Sandy Clay Loam
9850,9012,8511,7617,15979,9324,7163,5056,28629,26378,45.90434748,0.097,0.08024,0.21958,0.21958,0.08648,0.04326,0.00112,0.47258,0.42756,0.47258,0.103307768,0.08545789,0.233858966,0.233858966,0.092103668,0.046073134,0.001192832,0.503311185,0.4553636,0.503311185,-0.263012291,-0.394518437,-1.24E-08,Silty Clay Loam
10672,10096,9327,9105,11010,9674,8603,5037,24849,22983,31.34267194,0.11344,0.10192,0.1202,0.1202,0.09348,0.07206,0.00074,0.39698,0.35966,0.39698,-1.549957648,-1.392557154,-1.642321133,-1.642321133,-1.27723943,-0.984572886,-0.010110796,-5.424031975,-4.914119956,-5.424031975,-0.064590988,-0.096886482,-3.11E-09,Silty Clay Loam
10816,10287,9763,9952,12412,13254,11747,5049,27999,24852,30.50603499,0.11632,0.10574,0.14824,0.14824,0.16508,0.13494,0.00098,0.45998,0.39704,0.45998,-0.147345481,-0.133943528,-0.187779351,-0.187779351,-0.209111005,-0.170931905,-0.001241391,-0.582668281,-0.502940594,-0.582668281,0.032806047,0.04920907,1.24E-09,Sand
10755,10120,9423,8996,11890,9594,7945,5026,24997,22885,32.59260874,0.1151,0.1024,0.1378,0.1378,0.09188,0.0589,0.00052,0.39994,0.3577,0.39994,0.124656532,0.110902075,0.149241269,0.149241269,0.09950862,0.063790354,0.000563175,0.43314625,0.387399144,0.43314625,-0.106870229,-0.160305344,-4.97E-09,Silty Clay
11856,11745,12298,13434,15228,17144,16296,5054,31957,28678,42.51401151,0.13712,0.1349,0.20456,0.20456,0.24288,0.22592,0.00108,0.53914,0.47356,0.53914,-0.137843627,-0.135611911,-0.20563953,-0.20563953,-0.244161757,-0.227112253,-0.0010857,-0.541985217,-0.47605913,-0.541985217,0.059186952,0.088780428,1.56E-09,Loamy Sand
10754,10182,9761,9819,13679,12848,10913,5027,26810,23897,41.33388055,0.11508,0.10364,0.17358,0.17358,0.15696,0.11826,0.00054,0.4362,0.37794,0.4362,-0.243079251,-0.21891496,-0.366646649,-0.366646649,-0.331540834,-0.249796248,-0.001140622,-0.921369215,-0.79830876,-0.921369215,-0.031326573,-0.046989859,-1.16E-09,Clay Loam
17713,17364,16433,16932,18669,17580,15982,5099,19745,18520,31.56711639,0.25426,0.24728,0.27338,0.27338,0.2516,0.21964,0.00198,0.2949,0.2704,0.2949,1.688150654,1.641807181,1.815097246,1.815097246,1.670489674,1.458292337,0.013146143,1.957978557,1.795311637,1.957978557,-0.030042208,-0.045063312,-4.78E-10,Sandy Clay Loam
10636,9947,9273,8904,11925,9012,7928,5509,19971,18656,35.18076774,0.11272,0.09894,0.1385,0.1385,0.08024,0.05856,0.01018,0.29942,0.27312,0.29942,-0.193120836,-0.169511848,-0.237289175,-0.237289175,-0.137473526,-0.100329632,-0.017441183,-0.51299007,-0.467930826,-0.51299007,-0.139131681,-0.208697521,-6.81E-09,Loam
